id,price
15331,538181.1768611852
15332,599010.2454755774
15333,507282.58235145157
15334,460114.36728552845
15335,303407.6965507956
15336,325638.1369452665
15337,411517.30887263466
15338,300976.93693970586
15339,907919.2133876423
15340,631347.2528703675
15341,379055.7122512505
15342,335465.2086770556
15343,446622.07479991525
15344,298528.8838399371
15345,704989.5107298293
15346,512667.6461082533
15347,296132.6777321428
15348,461809.60721688083
15349,516310.084076492
15350,648797.2278135187
15351,252853.9094847927
15352,405068.7724033324
15353,213034.9629423557
15354,347600.4897174887
15355,281586.39958316955
15356,1047145.7503631224
15357,620288.6366621476
15358,406336.77639694547
15359,861396.7902125691
15360,391172.47751836706
15361,357829.61799098935
15362,257606.5729174718
15363,413865.0436607023
15364,689308.5454168285
15365,345507.7357748427
15366,312396.7951662465
15367,288374.1212505318
15368,645024.1995959373
15369,412470.90501627437
15370,425885.79372482025
15371,684242.0495555326
15372,679900.4858203832
15373,240315.96415889644
15374,394513.0257638632
15375,256856.39369156293
15376,2050259.4439873449
15377,335824.1334039305
15378,365669.3657118712
15379,262080.69742000246
15380,553820.2060421691
15381,1603956.1182571868
15382,232469.4297485766
15383,337272.16397649806
15384,740485.2894316029
15385,426896.94933185
15386,428302.96858433686
15387,289959.23261037574
15388,426431.07359024696
15389,535135.0265303267
15390,696227.4738207541
15391,524411.2639056636
15392,519018.00127239455
15393,455146.5379755866
15394,362145.89069259085
15395,408789.66931923793
15396,361482.5635474658
15397,529085.4714937896
15398,411236.8910886706
15399,508125.9220557784
15400,490819.89438354725
15401,424608.7912089678
15402,419196.3686300388
15403,346080.3151994053
15404,528536.8457815086
15405,157479.91800415228
15406,389006.1295963655
15407,290969.59192639973
15408,289456.8910451264
15409,264601.4131288937
15410,464284.26830903295
15411,1331466.801853866
15412,375519.1428850661
15413,285032.94265017327
15414,434919.2376283534
15415,484777.8352045041
15416,806627.2914284947
15417,555615.6067311558
15418,365998.7336076814
15419,473412.4739319881
15420,353735.8569076816
15421,1037070.913410762
15422,434969.78598309524
15423,265697.149813366
15424,285020.7872517637
15425,518461.41962706635
15426,323918.7504007576
15427,205910.57832977406
15428,586965.0448749124
15429,403560.8623746329
15430,379524.7771477689
15431,318770.4608077909
15432,676155.4709343098
15433,718947.8987764806
15434,419884.7219701912
15435,364497.4494233417
15436,472190.3307323825
15437,446057.4287875552
15438,342929.394176835
15439,611728.2464658722
15440,392982.76713784673
15441,272724.3325274827
15442,1025141.1626610731
15443,485673.5591150011
15444,584287.7599511569
15445,402946.0184197087
15446,522384.96838007524
15447,576592.6072319542
15448,458667.7464329768
15449,540410.3970233983
15450,423220.1346425995
15451,294177.4743230806
15452,481584.03301415057
15453,699445.8997624334
15454,743146.5410351097
15455,270497.37117880664
15456,286452.1592735957
15457,446948.4034973193
15458,361725.6519146209
15459,351404.32214923465
15460,333723.2850777598
15461,960758.167032522
15462,512416.8885506126
15463,512416.8885506126
15464,477449.37489322986
15465,257503.81722101974
15466,430510.3228271652
15467,390898.64323451073
15468,570070.6343161552
15469,426480.3773182349
15470,251810.0821112069
15471,406989.22924369224
15472,348882.32726911793
15473,293298.6090283078
15474,248613.22088645413
15475,713251.9086692594
15476,416442.1081679529
15477,691844.2588219215
15478,252690.76190596167
15479,488308.39494490204
15480,439624.8806435774
15481,853677.8762719473
15482,253869.35650054654
15483,279706.4926888169
15484,435992.3589812942
15485,604747.6275164278
15486,258370.75408822024
15487,446209.6865920415
15488,599001.654713659
15489,451562.7219043825
15490,399008.43122197874
15491,332969.13436919014
15492,379077.61420345184
15493,300440.2805670483
15494,368897.35533095535
15495,399531.69794589555
15496,746017.1396804925
15497,413416.88685428345
15498,366766.479363725
15499,244371.58227866332
15500,462116.56370518525
15501,585567.3944763059
15502,238649.7963783376
15503,306152.24231790355
15504,339298.22341608506
15505,423318.1866609871
15506,568343.2134702837
15507,1013779.8120740164
15508,179686.65739971466
15509,281493.68667070474
15510,320200.03804083774
15511,253006.72594243786
15512,558029.56368111
15513,367036.2916779378
15514,553800.2326213848
15515,1026978.938289002
15516,255731.1105170047
15517,425083.6500982105
15518,318651.84189363394
15519,319245.5101084348
15520,279419.6441363754
15521,445300.34439878556
15522,222715.74231450248
15523,1425985.9690650646
15524,497180.6689378558
15525,476219.51414066553
15526,428429.04312024557
15527,361440.8900392559
15528,632190.7348085222
15529,1004099.5971776592
15530,505961.4996471465
15531,414386.4960038474
15532,586067.8141204666
15533,404529.828136531
15534,259018.94759043088
15535,878276.5126886705
15536,179276.52948733376
15537,401406.30650722276
15538,715555.3800350861
15539,347888.38502195885
15540,420456.44468261435
15541,371760.50621768
15542,364621.74650485895
15543,512831.1280208537
15544,509947.5674803855
15545,656364.3622919888
15546,826677.6916221137
15547,618980.9690296098
15548,505956.26668507216
15549,588798.5277818366
15550,383523.68442834285
15551,332101.29009975103
15552,1063472.6539234158
15553,372959.1616747163
15554,399565.742129284
15555,399565.742129284
15556,632064.5206201262
15557,166392.9650505985
15558,219273.18768997848
15559,1079991.1396203812
15560,395405.3924406028
15561,838751.6289938131
15562,459079.74431632744
15563,667073.6988559673
15564,374834.83311196655
15565,508561.00209051295
15566,734646.4040905513
15567,637582.8565118049
15568,314074.8997392264
15569,488528.1395623631
15570,235881.87682608792
15571,350770.95525316586
15572,490508.1437018055
15573,682338.4666688631
15574,285295.03578340856
15575,369704.0241772919
15576,224490.67014487638
15577,443522.24849157187
15578,460386.1823969295
15579,379489.48536720086
15580,284754.18649161444
15581,210391.16821920755
15582,502455.26545397175
15583,240020.42079911582
15584,232970.59025872196
15585,232970.59025872196
15586,560913.7369246241
15587,470730.66213157016
15588,729387.9843455001
15589,509251.7717507573
15590,1175011.814814704
15591,488574.0647832016
15592,329369.4861088499
15593,347528.59033941536
15594,325883.8762549079
15595,722961.3583209073
15596,443108.83555237413
15597,511811.4969065265
15598,661588.8919088083
15599,426141.72764911165
15600,438808.2942835119
15601,872987.7368726637
15602,398417.54273952555
15603,425244.38391015265
15604,344809.98981680395
15605,729187.8212730143
15606,282672.77350008953
15607,255994.5521799425
15608,566360.6939513418
15609,369618.0218079506
15610,778846.845941673
15611,726173.5506096004
15612,664879.3833501282
15613,383687.2609297184
15614,589924.6333791672
15615,357497.4921502285
15616,438914.8402657808
15617,582932.9492177428
15618,736391.7946889504
15619,1471092.133564742
15620,556670.3562974478
15621,410219.69492633635
15622,351366.0669599006
15623,627687.5043208908
15624,255753.23948282877
15625,637154.6911827149
15626,284883.4939911689
15627,274374.17679584573
15628,673912.81633439
15629,551254.912328262
15630,211760.35123723847
15631,396966.0694390641
15632,293268.7549288105
15633,570175.1762325502
15634,1592747.7742839244
15635,505715.5309748065
15636,792537.0983496372
15637,249783.74015503915
15638,892141.9536344876
15639,1356133.4772779092
15640,264895.730393793
15641,976584.9635501388
15642,490557.1396075655
15643,457319.2859425094
15644,366139.04176368116
15645,423978.14717830124
15646,682499.8555560319
15647,383198.333898631
15648,383198.333898631
15649,299179.24491147307
15650,229324.90130892754
15651,269205.9842396986
15652,530605.4174630728
15653,800013.7882078016
15654,274446.75027914473
15655,479236.40215595113
15656,666941.3099241502
15657,973436.5712502053
15658,333579.09550662513
15659,965818.3824853788
15660,325628.93791314977
15661,1449674.7414639473
15662,678907.2926310526
15663,342473.4628103381
15664,221239.00908209942
15665,524160.37220351904
15666,766582.107519496
15667,415719.7695997037
15668,403433.39039554924
15669,786757.0293167322
15670,435671.1462808259
15671,326691.41509408475
15672,405414.1385955509
15673,452676.58817639196
15674,264804.2755738647
15675,792938.7373611478
15676,867585.9214382583
15677,242034.61138414568
15678,242034.61138414568
15679,600132.0200770802
15680,520098.6646419954
15681,1622781.4919969642
15682,414290.9475970099
15683,888946.3178771043
15684,433822.86596231983
15685,624350.9576502912
15686,602841.0208182104
15687,252515.8582392276
15688,463972.9910786775
15689,301438.9974049703
15690,306851.7056433849
15691,235993.82245714575
15692,787982.9057067758
15693,272921.14754899556
15694,427069.262315134
15695,730600.4540558526
15696,634273.9660601895
15697,571369.3582254276
15698,306191.10756314656
15699,362921.7815106856
15700,402007.5881247877
15701,420064.51241323206
15702,287360.94143341464
15703,290433.09809650964
15704,380528.5495982667
15705,376583.740608376
15706,603167.2684749187
15707,808213.0324747266
15708,699702.318662939
15709,434756.7031261183
15710,294639.5643193861
15711,550783.620997932
15712,248150.6731532149
15713,193060.71260863327
15714,318557.956737179
15715,498246.67335289315
15716,1264493.5956173905
15717,405014.61812287354
15718,302537.85274853866
15719,199983.88412304764
15720,1040149.4792826703
15721,483299.2398062035
15722,585471.1610717538
15723,707657.3124601252
15724,428985.8913195773
15725,269470.4925688467
15726,357859.4868374328
15727,567006.8394243629
15728,463679.6417655673
15729,339558.701576319
15730,220729.55747971058
15731,279573.823021105
15732,383161.38219926745
15733,680258.9819949052
15734,476417.7272969528
15735,344679.53085483675
15736,814355.2335725612
15737,540750.7239197189
15738,632243.7362420876
15739,326954.018292201
15740,434540.3550013129
15741,623219.291207323
15742,754799.9446003835
15743,470099.83180750196
15744,886687.6217627453
15745,989448.8014555481
15746,672501.8956990032
15747,418254.1459662983
15748,398548.4377755755
15749,1071211.591841337
15750,180993.1156261139
15751,493582.070913661
15752,294034.97376564366
15753,491123.1129520508
15754,727639.0695208068
15755,421298.00864590716
15756,1101780.3080154238
15757,377897.6511931439
15758,312873.5080287635
15759,444600.8075957509
15760,574420.9194480324
15761,957043.0973336751
15762,436191.2561631211
15763,417866.28637737915
15764,286639.87412551773
15765,307788.2992898251
15766,501523.2821343209
15767,846304.4465570975
15768,554907.1280105844
15769,574477.1868898132
15770,390833.38898846105
15771,2261791.7680288353
15772,447531.8884218301
15773,333424.8260110788
15774,509668.3229849935
15775,437501.8116732363
15776,301644.1373504671
15777,301644.1373504671
15778,501657.641857928
15779,395911.3238835554
15780,554936.3075170893
15781,381727.0428658235
15782,388781.7789695703
15783,793309.9369867843
15784,262014.09758044075
15785,560537.4295136976
15786,459523.22705510975
15787,462629.12333761016
15788,451497.67240506504
15789,434626.4449278395
15790,443294.97314228513
15791,522604.61614431825
15792,323185.76641310204
15793,459685.82422946923
15794,413469.0260661466
15795,255842.21108703347
15796,1413400.1985492704
15797,476598.514087099
15798,1014583.753053524
15799,316369.9398631929
15800,358588.6263079684
15801,345952.2506133289
15802,286158.1384207757
15803,343833.2168649392
15804,665466.6647157475
15805,366456.4498739687
15806,358072.3658596399
15807,652769.4235069127
15808,583667.0564606258
15809,500338.1092532148
15810,499203.72383750696
15811,468351.109595646
15812,555817.1954825923
15813,304132.8572023335
15814,244731.30807053595
15815,385986.5490482001
15816,232169.67962550302
15817,1352813.3692748325
15818,373090.0902539186
15819,569735.6693257994
15820,413975.03202002123
15821,389586.82446751714
15822,383048.53903273545
15823,1118260.1154133852
15824,311499.88801408565
15825,392778.0506094602
15826,505489.99034267163
15827,364477.34032490297
15828,296822.25845857937
15829,193655.32907407527
15830,648526.657693988
15831,691449.456805141
15832,577864.939607575
15833,442115.37051009235
15834,282924.90217430214
15835,380268.10761968006
15836,475265.43298688054
15837,458651.7250063752
15838,664139.9038351899
15839,430977.1400714921
15840,255540.97864757007
15841,657226.2410412084
15842,2565838.1280993647
15843,276446.8561104601
15844,499947.00923226465
15845,480904.6305612559
15846,409459.87049884745
15847,397053.88439611334
15848,412886.3131539523
15849,334591.7318765651
15850,391513.4715214877
15851,284075.9650398051
15852,560303.6554151371
15853,756621.2548572369
15854,2565797.8613571953
15855,290481.07747489226
15856,290481.07747489226
15857,607637.2727889806
15858,507923.2781479289
15859,241245.44147902145
15860,321986.2955533582
15861,199454.61269029873
15862,291867.97275185335
15863,522674.96453547856
15864,451953.2949708903
15865,647905.6145217055
15866,586964.4880068984
15867,436797.04197434726
15868,274974.55397574813
15869,179505.7309331272
15870,443081.14521803235
15871,367697.4732039432
15872,464925.3263622008
15873,526194.1503136199
15874,1094214.3268399772
15875,311366.7897848092
15876,748571.9634116023
15877,629403.874821073
15878,684298.7258793508
15879,404794.8313627208
15880,495922.7452154592
15881,262949.1675377112
15882,866234.0387230645
15883,515092.6723943595
15884,480479.75667425897
15885,255118.3567547029
15886,335306.7005955719
15887,316441.848948168
15888,331663.18609649054
15889,885105.3525747515
15890,539747.7181218514
15891,219324.2984713073
15892,379887.81485255185
15893,312063.90594080085
15894,408695.64645362645
15895,1006855.6679776382
15896,295382.11507150845
15897,297422.31289161544
15898,378287.63643382833
15899,1137076.2513417865
15900,288034.2503312525
15901,390074.7068442246
15902,268157.7793966482
15903,264975.008187571
15904,2408950.98254083
15905,523970.25888356223
15906,203470.13568945666
15907,350188.3585600937
15908,300222.2322532364
15909,353599.37382244185
15910,491558.67065067374
15911,517185.4237463054
15912,324069.80451249355
15913,447997.5517820056
15914,280256.8295142507
15915,375513.34300851525
15916,1243334.767248463
15917,252892.8691402577
15918,433007.5104505929
15919,1017913.3684574466
15920,497696.04334374703
15921,723459.0282028876
15922,589799.1799101344
15923,731337.4357558682
15924,829942.6252823462
15925,237449.94790419046
15926,450892.66183840216
15927,420515.4122418329
15928,545536.5032973016
15929,529342.1350175119
15930,410810.8408905624
15931,346310.7781845611
15932,294083.39369060093
15933,394341.2561843912
15934,535995.762794511
15935,407412.2061630076
15936,208232.28489463308
15937,738544.9732967627
15938,500690.40722524317
15939,1418020.5616938137
15940,267982.2563483886
15941,382550.2655567943
15942,352382.43885716004
15943,422082.8599998785
15944,319917.1554941129
15945,553194.9557907351
15946,337436.37906769436
15947,1455086.632021537
15948,456783.1264545682
15949,557153.5717839771
15950,841065.988242395
15951,269003.2230291234
15952,632333.0054953466
15953,410934.269335781
15954,661722.9581340528
15955,302051.85462078947
15956,422692.0412679901
15957,482771.06169752916
15958,445074.5231827852
15959,438709.3117179839
15960,518581.4400074687
15961,365381.6799637158
15962,3184971.4139688937
15963,377544.9539533002
15964,1227889.1362806356
15965,271390.6020589684
15966,683946.8201065431
15967,367897.77154621435
15968,597153.3625403977
15969,321942.1163676331
15970,475722.77724210516
15971,297131.17785750225
15972,482680.0439504258
15973,340627.8259843418
15974,340627.8259843418
15975,372766.7214920263
15976,416324.8811657901
15977,232144.2236406688
15978,711761.503050363
15979,577830.515265832
15980,1158269.1233793006
15981,388586.0069540675
15982,209202.99965581234
15983,470498.6398340819
15984,416652.03138653195
15985,372120.06107884296
15986,193507.72317518748
15987,528000.3791842182
15988,431478.45429617586
15989,284233.4695014137
15990,697771.1073978866
15991,352714.99437409703
15992,286773.19339682086
15993,723593.0390665933
15994,381961.8735192219
15995,499411.5310401482
15996,755061.6359435287
15997,1484466.6800901769
15998,1484466.6800901769
15999,363120.1042548435
16000,516430.78932254715
16001,1474225.6495649163
16002,448173.89342256973
16003,1220620.527668107
16004,415968.52701827366
16005,392714.43872396235
16006,370138.4773546511
16007,501218.31472609204
16008,374312.0273363673
16009,379068.17425866646
16010,347815.6277392399
16011,379874.73906223074
16012,519267.8317173112
16013,252142.43398216774
16014,560191.9176532333
16015,384708.8343770923
16016,468762.76980840176
16017,538336.1239764672
16018,479621.8214640377
16019,505400.03399189305
16020,431614.25269986445
16021,267420.2494116319
16022,526590.042760321
16023,566142.299732375
16024,1138457.9517848662
16025,501367.5375971251
16026,1055612.4385623957
16027,1000574.5470289352
16028,670873.117143326
16029,469913.32342246064
16030,492880.8795159134
16031,512223.5034264768
16032,463135.6288919507
16033,219968.54153120273
16034,336133.04072654934
16035,266534.5727320574
16036,864204.2765806138
16037,365624.66778461373
16038,395719.2792622862
16039,698620.1044347116
16040,244389.98767697977
16041,470941.80848208483
16042,444416.6266113217
16043,267211.51050555997
16044,388769.83920907817
16045,381955.8544842311
16046,487845.655137537
16047,965431.4058122153
16048,240082.50696101703
16049,300907.9645146043
16050,285051.4116149918
16051,906556.2057725476
16052,581012.2395352664
16053,564548.3544520652
16054,466291.1232750295
16055,284916.14938911994
16056,285131.6977884796
16057,256231.93137012358
16058,206307.54114086213
16059,408733.54178623215
16060,561451.04653202
16061,642530.0237868185
16062,640633.3504283299
16063,335571.428333513
16064,422455.0128568112
16065,913982.3852715447
16066,272260.62007197767
16067,545117.958620382
16068,361301.11647176556
16069,457796.87270098453
16070,481833.6813188559
16071,406007.3393325474
16072,949991.2120026493
16073,366043.685645755
16074,279621.37115296454
16075,518594.30947689596
16076,687848.5396723688
16077,688437.7676193324
16078,367303.60635804303
16079,432342.4781207646
16080,333490.10720989
16081,366183.50867686176
16082,488088.8043622228
16083,987832.692726397
16084,470370.95556512015
16085,462987.60726510367
16086,750571.7542293929
16087,486740.84615918435
16088,422873.62212139566
16089,286177.2483315763
16090,301220.5206343817
16091,519056.4132661542
16092,490424.5966753549
16093,1399077.6385196862
16094,793095.6812434903
16095,812832.400183044
16096,281827.49427957705
16097,288926.2662555833
16098,273233.6664822759
16099,496026.9753952806
16100,529820.9864778462
16101,422036.8062778011
16102,260023.08403956177
16103,530331.0350207292
16104,318679.18175458635
16105,718002.6700348656
16106,405586.2868425957
16107,832312.9593198666
16108,323761.6154475309
16109,441945.599519777
16110,316630.5862601028
16111,297259.67892728717
16112,441879.7124054619
16113,359290.39545428153
16114,407141.20606736117
16115,611876.6706779036
16116,568370.7675701672
16117,411915.86074225465
16118,451606.1893477074
16119,451469.6912542986
16120,469260.2082168192
16121,431362.59434203006
16122,305887.78103846486
16123,348791.7917788184
16124,687287.2086930701
16125,361591.50363817456
16126,537160.225025376
16127,1950222.7975431676
16128,411085.2713945189
16129,291646.89766866085
16130,268313.38101679826
16131,268313.38101679826
16132,1513927.9257469338
16133,1396752.9651477146
16134,326673.1831906152
16135,346472.6524715772
16136,478332.6764955573
16137,326959.5386490903
16138,378438.22299551446
16139,860090.3062008087
16140,507357.19360655156
16141,479299.0492175764
16142,510332.05323125154
16143,613941.969993395
16144,473678.17509180633
16145,342176.6386865494
16146,376591.67817767087
16147,1603067.8537604823
16148,457036.9397661141
16149,276518.5285407464
16150,187081.05447629903
16151,255054.46523779022
16152,847578.0756258966
16153,659556.7843442527
16154,200569.68087779995
16155,607779.1552885979
16156,843167.3070478794
16157,497370.42705912003
16158,400155.11642037536
16159,631521.6566655091
16160,320651.966384519
16161,1641411.5524398035
16162,471064.120902231
16163,452435.75468348805
16164,272051.6954368601
16165,239092.19671593583
16166,411151.8399086368
16167,402349.0786379516
16168,364102.6625252168
16169,383841.3278512179
16170,703615.1995870214
16171,1423992.8369115274
16172,692239.8770010817
16173,641857.3782089484
16174,583790.5709026476
16175,433137.07405709394
16176,467648.6705921933
16177,384514.83352017275
16178,382095.0404380771
16179,714618.2971671448
16180,242163.38303292464
16181,409406.06371781946
16182,509410.287477737
16183,577137.9780736908
16184,1125992.465522816
16185,624732.9609382261
16186,410326.24491533963
16187,486904.1759553323
16188,276177.7077031541
16189,755454.5294129871
16190,338934.18395838357
16191,477814.34525332815
16192,887035.1873515019
16193,320822.5695032984
16194,490529.4295081417
16195,427078.7395661389
16196,307462.77500688797
16197,994324.3945076849
16198,602923.2808503439
16199,545384.568400445
16200,686517.4260855955
16201,405985.3121435988
16202,450934.50781214965
16203,620398.7772287771
16204,396843.4948043578
16205,475563.84874075634
16206,475563.84874075634
16207,297471.32134487573
16208,427784.0316893808
16209,414768.76978686725
16210,369731.17191046337
16211,425724.10562930594
16212,247777.13746489922
16213,496256.766777566
16214,298593.40285799035
16215,347797.7460873946
16216,1356246.5887284335
16217,250338.92268523618
16218,460337.13297231245
16219,493908.3188002477
16220,512362.7332563419
16221,432098.4409603185
16222,322840.43828164955
16223,564576.4635741729
16224,363759.1347672853
16225,526275.5855747027
16226,588666.9075163249
16227,1593544.8247344724
16228,1444964.3676388618
16229,1312644.748104794
16230,584018.6240044308
16231,329686.61638549174
16232,423514.56222909957
16233,370440.9982329646
16234,160145.44138247942
16235,290774.4301409339
16236,384461.2896879175
16237,639999.507582938
16238,801568.0985113124
16239,291675.46600936475
16240,256076.0313722499
16241,515184.23998364434
16242,451502.6873185123
16243,319898.60181840474
16244,517616.51899259083
16245,358969.703408684
16246,443772.4706263393
16247,299456.08065965923
16248,517743.5672016797
16249,243041.32425682645
16250,527766.3952327595
16251,290899.89303626015
16252,565642.4284805858
16253,413271.2154889201
16254,248508.64091154866
16255,675643.8774458616
16256,415597.0445505393
16257,431997.9110772513
16258,386191.5298086035
16259,791930.8174534752
16260,451916.8589371311
16261,459305.0957706388
16262,224839.0265072398
16263,365419.82379881036
16264,635048.0506527649
16265,388970.64690797334
16266,408674.64486129227
16267,327872.7258182054
16268,891455.6116485364
16269,313988.7355742432
16270,1915938.656333884
16271,435565.938114693
16272,623618.7415316722
16273,1022043.9692599756
16274,458210.3353783201
16275,359717.70089294197
16276,359717.70089294197
16277,546914.9571476314
16278,847989.6938182662
16279,604487.1958683766
16280,424477.31643224333
16281,395746.3661112789
16282,311910.75446416216
16283,556714.4852404012
16284,801021.6271083436
16285,760729.4067735747
16286,248792.57112432813
16287,1686704.0087346563
16288,470860.1514761015
16289,462080.4597099171
16290,558281.4779960851
16291,614575.650310651
16292,366135.22033267445
16293,305073.0722360889
16294,527764.2540495988
16295,1338059.9054956136
16296,431545.104294685
16297,284697.53427873424
16298,236172.2173887209
16299,412016.4677697602
16300,412016.4677697602
16301,403374.33584311773
16302,669865.9732807385
16303,466988.72986798274
16304,155077.51430266805
16305,249671.93516669897
16306,396264.4592431034
16307,502074.50243288383
16308,334287.3390445589
16309,808204.9684844364
16310,383217.367022582
16311,214508.0609441902
16312,1077166.4533578348
16313,313504.7192808324
16314,706217.8134273716
16315,1311122.930927701
16316,748374.9822175488
16317,631754.9668840247
16318,536945.0317781679
16319,299663.71963802254
16320,560127.2183531504
16321,525661.8939097436
16322,269900.92774349224
16323,219602.98688493625
16324,395741.34308851336
16325,535369.9545271669
16326,445958.9173975972
16327,514146.5795747009
16328,1041863.2374628267
16329,656610.8425192882
16330,777381.5485112083
16331,879895.8443222647
16332,648175.6642791316
16333,628793.1512955676
16334,1067174.339335778
16335,482627.8770638144
16336,368572.02073770174
16337,544541.9348799748
16338,518827.7996486358
16339,518827.7996486358
16340,287779.8798349704
16341,434663.52550618676
16342,412525.650793979
16343,1505434.4400917215
16344,578292.2752465045
16345,506748.33487862477
16346,504418.6095514921
16347,917215.0202702975
16348,283434.7020795394
16349,283434.7020795394
16350,805128.9635080592
16351,591516.2770575657
16352,793123.018522086
16353,707723.4887169377
16354,619221.4336450222
16355,283094.2350133566
16356,308377.8920783843
16357,154048.25493189663
16358,306233.204538058
16359,778354.050042344
16360,784593.396066824
16361,395059.400946609
16362,383387.2286216014
16363,343661.12780762895
16364,930621.3516836065
16365,259968.868140161
16366,376627.14974555466
16367,631794.9517514326
16368,256244.39035676926
16369,428213.3266989274
16370,431329.839793334
16371,352571.949206125
16372,278155.4433667107
16373,288189.3992816115
16374,959853.3729780806
16375,524216.84686466213
16376,325202.6836045511
16377,385061.37085656764
16378,313422.52483324945
16379,582101.9665834624
16380,294807.2877381601
16381,305131.124665141
16382,265385.7537751201
16383,265385.7537751201
16384,193398.56842178758
16385,623494.8837853124
16386,1013717.527901597
16387,317761.7222761639
16388,514401.99875542097
16389,601288.7774135742
16390,384077.46290170355
16391,1505092.2833170323
16392,447304.6055125569
16393,460827.7846766723
16394,268962.3301595084
16395,485031.4807602988
16396,394981.0540479915
16397,287285.9255793539
16398,654199.7838155216
16399,287929.009473975
16400,261602.44061485628
16401,521661.50094252767
16402,488780.39288416645
16403,808836.560653997
16404,808836.560653997
16405,286019.357286741
16406,755581.5858916722
16407,647754.3467791295
16408,446723.46678461484
16409,481908.5349509258
16410,465220.76237487263
16411,676453.834062562
16412,338911.5410414939
16413,278472.93712223426
16414,427485.33078421134
16415,243912.21291963267
16416,298875.88607400167
16417,306414.60380753514
16418,532065.3950318833
16419,461746.37995997415
16420,393056.4473428925
16421,420803.7595640194
16422,278881.54485502746
16423,597653.2482225754
16424,325042.8340866615
16425,549732.4366543329
16426,766420.5733960064
16427,387389.72540342686
16428,306253.0800368454
16429,536344.9028694436
16430,412413.21708185115
16431,476252.6157263155
16432,311357.4892172485
16433,1749182.8962867518
16434,373852.78332777525
16435,798571.942471865
16436,775108.6932630547
16437,485538.9643314079
16438,283600.0089837009
16439,461578.5497106205
16440,431453.97981335054
16441,590203.2582143178
16442,646792.0944771494
16443,249164.63401740108
16444,406844.8264465406
16445,714695.9569214191
16446,318730.84290950943
16447,334483.7555782591
16448,685329.2523356806
16449,261872.81946800556
16450,380644.5954380479
16451,358089.7738838497
16452,254265.9824982066
16453,178895.69087676788
16454,438790.5452499137
16455,391644.9258927669
16456,492045.54763316305
16457,1338000.2605644802
16458,554914.1201384102
16459,236847.53458041666
16460,730079.755938499
16461,612407.4182365802
16462,350089.9760459477
16463,909624.6608904268
16464,395063.6434528367
16465,316390.64779101143
16466,456174.54404272937
16467,643007.3027046532
16468,351619.17096273176
16469,583755.5898656556
16470,302332.9174206407
16471,603273.1185767624
16472,434165.8925556154
16473,250882.9529825241
16474,387382.20285910973
16475,270824.80166111037
16476,375960.8202155427
16477,388485.9939475652
16478,230291.51660141707
16479,728778.9006873936
16480,251316.77538249412
16481,663436.3651317576
